"Jahr";"Ebene";"kkname";"kkkoe";"kgname";"kgkoe";"ggfest";"dggfest";"gg";"dgg";"ggfr";"gg13";"gg14";"gg15";"ggzug";"gebu";"einwohn"
2017;"Kirchengemeinden";"Wittgenstein";"19054";"KG Dorlar-Eslohe";"1905406";1074;-1.56;1071;-1.38;553;17;11;12;2;14;
2018;"Kirchengemeinden";"Wittgenstein";"19054";"KG Dorlar-Eslohe";"1905406";1086;1.12;1085;1.31;574;11;19;9;2;11;
2019;"Kirchengemeinden";"Wittgenstein";"19054";"KG Dorlar-Eslohe";"1905406";1061;-2.30;1061;-2.21;555;10;12;21;2;16;
2020;"Kirchengemeinden";"Wittgenstein";"19054";"KG Dorlar-Eslohe";"1905406";1033;-2.64;1033;-2.64;546;11;10;11;2;13;
2021;"Kirchengemeinden";"Wittgenstein";"19054";"KG Dorlar-Eslohe";"1905406";1015;-1.74;1015;-1.74;540;11;11;9;1;9;
2014;"Kirchengemeinden";"Wittgenstein";"19054";"KG Erndtebrück";"1905408";3962;;3962;;2059;40;33;59;7;40;
2015;"Kirchengemeinden";"Wittgenstein";"19054";"KG Erndtebrück";"1905408";3888;-1.87;3888;-1.87;2024;27;41;34;7;33;
2016;"Kirchengemeinden";"Wittgenstein";"19054";"KG Erndtebrück";"1905408";3810;-2.01;3793;-2.44;1971;38;27;41;6;38;
2017;"Kirchengemeinden";"Wittgenstein";"19054";"KG Erndtebrück";"1905408";3756;-1.42;3746;-1.24;1957;29;40;27;6;29;
2018;"Kirchengemeinden";"Wittgenstein";"19054";"KG Erndtebrück";"1905408";3694;-1.65;3689;-1.52;1933;28;33;42;7;40;
2019;"Kirchengemeinden";"Wittgenstein";"19054";"KG Erndtebrück";"1905408";3618;-2.06;3619;-1.90;1882;38;30;32;7;30;
2020;"Kirchengemeinden";"Wittgenstein";"19054";"KG Erndtebrück";"1905408";3568;-1.38;3568;-1.41;1853;27;37;32;7;34;
2021;"Kirchengemeinden";"Wittgenstein";"19054";"KG Erndtebrück";"1905408";3497;-1.99;3496;-2.02;1809;29;27;38;7;33;
2014;"Kirchengemeinden";"Wittgenstein";"19054";"KG Feudingen";"1905409";3521;;3521;;1757;42;41;50;0;19;
2015;"Kirchengemeinden";"Wittgenstein";"19054";"KG Feudingen";"1905409";3484;-1.05;3484;-1.05;1743;41;43;41;0;23;
2016;"Kirchengemeinden";"Wittgenstein";"19054";"KG Feudingen";"1905409";3412;-2.07;3397;-2.50;1702;30;38;43;0;23;
2017;"Kirchengemeinden";"Wittgenstein";"19054";"KG Feudingen";"1905409";3357;-1.61;3348;-1.44;1672;30;32;41;1;20;
2018;"Kirchengemeinden";"Wittgenstein";"19054";"KG Feudingen";"1905409";3281;-2.26;3277;-2.12;1643;28;29;35;1;25;
2019;"Kirchengemeinden";"Wittgenstein";"19054";"KG Feudingen";"1905409";3201;-2.44;3202;-2.29;1603;32;26;30;1;26;
2020;"Kirchengemeinden";"Wittgenstein";"19054";"KG Feudingen";"1905409";3163;-1.19;3164;-1.19;1578;27;37;27;1;18;
2021;"Kirchengemeinden";"Wittgenstein";"19054";"KG Feudingen";"1905409";3072;-2.88;3073;-2.88;1532;20;26;35;2;19;
2014;"Kirchengemeinden";"Wittgenstein";"19054";"KG Girkhausen";"1905411";580;;580;;271;7;6;5;1;6;
2015;"Kirchengemeinden";"Wittgenstein";"19054";"KG Girkhausen";"1905411";569;-1.90;569;-1.90;269;8;7;6;1;6;
2016;"Kirchengemeinden";"Wittgenstein";"19054";"KG Girkhausen";"1905411";557;-2.11;554;-2.64;261;4;8;7;1;3;
2017;"Kirchengemeinden";"Wittgenstein";"19054";"KG Girkhausen";"1905411";553;-0.72;552;-0.36;258;6;4;8;1;3;
2018;"Kirchengemeinden";"Wittgenstein";"19054";"KG Girkhausen";"1905411";536;-3.07;535;-3.08;249;4;6;4;1;3;
2019;"Kirchengemeinden";"Wittgenstein";"19054";"KG Girkhausen";"1905411";519;-3.17;519;-2.99;244;5;4;6;1;7;
2020;"Kirchengemeinden";"Wittgenstein";"19054";"KG Girkhausen";"1905411";506;-2.50;506;-2.50;238;4;6;4;1;2;
2021;"Kirchengemeinden";"Wittgenstein";"19054";"KG Girkhausen";"1905411";495;-2.17;495;-2.17;230;6;4;6;1;9;
2014;"Kirchengemeinden";"Wittgenstein";"19054";"KG Gleidorf";"1905412";2234;;2234;;1208;11;15;26;1;25;
2015;"Kirchengemeinden";"Wittgenstein";"19054";"KG Gleidorf";"1905412";2221;-0.58;2221;-0.58;1205;21;9;15;1;26;
2016;"Kirchengemeinden";"Wittgenstein";"19054";"KG Gleidorf";"1905412";2199;-0.99;2189;-1.44;1188;16;20;9;1;30;
2017;"Kirchengemeinden";"Wittgenstein";"19054";"KG Gleidorf";"1905412";2233;1.55;2227;1.74;1220;11;16;22;4;29;
2018;"Kirchengemeinden";"Wittgenstein";"19054";"KG Gleidorf";"1905412";2192;-1.84;2189;-1.71;1194;14;12;14;4;24;
2019;"Kirchengemeinden";"Wittgenstein";"19054";"KG Gleidorf";"1905412";2131;-2.78;2131;-2.65;1160;17;16;15;4;29;
2020;"Kirchengemeinden";"Wittgenstein";"19054";"KG Gleidorf";"1905412";2140;0.42;2139;0.38;1171;15;18;16;10;24;
2021;"Kirchengemeinden";"Wittgenstein";"19054";"KG Gleidorf";"1905412";2085;-2.57;2085;-2.52;1144;18;16;17;10;32;
2014;"Kirchengemeinden";"Wittgenstein";"19054";"KG Wingeshausen";"1905416";1911;;1911;;996;20;29;23;1;12;
2015;"Kirchengemeinden";"Wittgenstein";"19054";"KG Wingeshausen";"1905416";1902;-0.47;1902;-0.47;985;19;23;28;1;9;
2016;"Kirchengemeinden";"Wittgenstein";"19054";"KG Wingeshausen";"1905416";1892;-0.53;1883;-1.00;969;21;20;24;1;9;
2017;"Kirchengemeinden";"Wittgenstein";"19054";"KG Wingeshausen";"1905416";1859;-1.74;1854;-1.54;953;21;21;19;1;12;
2018;"Kirchengemeinden";"Wittgenstein";"19054";"KG Wingeshausen";"1905416";1844;-0.81;1842;-0.65;948;18;20;23;1;6;
2019;"Kirchengemeinden";"Wittgenstein";"19054";"KG Wingeshausen";"1905416";1770;-4.01;1770;-3.91;916;15;17;21;1;11;
2020;"Kirchengemeinden";"Wittgenstein";"19054";"KG Wingeshausen";"1905416";1720;-2.82;1720;-2.82;898;10;14;18;1;16;
2021;"Kirchengemeinden";"Wittgenstein";"19054";"KG Wingeshausen";"1905416";1676;-2.56;1677;-2.50;869;10;10;13;1;12;
2014;"Kirchengemeinden";"Wittgenstein";"19054";"KG Winterberg";"1905417";1414;;1414;;744;14;11;12;5;18;
2015;"Kirchengemeinden";"Wittgenstein";"19054";"KG Winterberg";"1905417";1353;-4.31;1353;-4.31;720;9;14;12;5;9;
2016;"Kirchengemeinden";"Wittgenstein";"19054";"KG Winterberg";"1905417";1355;0.15;1349;-0.30;719;12;12;13;5;14;
2017;"Kirchengemeinden";"Wittgenstein";"19054";"KG Winterberg";"1905417";1350;-0.37;1346;-0.22;718;11;10;12;5;18;
2018;"Kirchengemeinden";"Wittgenstein";"19054";"KG Winterberg";"1905417";1301;-3.63;1299;-3.49;692;6;13;11;5;13;
2019;"Kirchengemeinden";"Wittgenstein";"19054";"KG Winterberg";"1905417";1268;-2.54;1268;-2.39;687;9;5;11;3;14;
2020;"Kirchengemeinden";"Wittgenstein";"19054";"KG Winterberg";"1905417";1247;-1.66;1247;-1.66;676;6;9;5;3;16;
2021;"Kirchengemeinden";"Wittgenstein";"19054";"KG Winterberg";"1905417";1210;-2.97;1210;-2.97;651;8;5;9;3;21;
2014;"Kirchengemeinden";"Wittgenstein";"19054";"KG Raumland";"1905420";3522;;3522;;1794;42;35;35;40;35;
2015;"Kirchengemeinden";"Wittgenstein";"19054";"KG Raumland";"1905420";3501;-0.60;3501;-0.60;1783;31;44;36;40;25;
2016;"Kirchengemeinden";"Wittgenstein";"19054";"KG Raumland";"1905420";3429;-2.06;3414;-2.49;1736;24;34;45;40;34;
2017;"Kirchengemeinden";"Wittgenstein";"19054";"KG Raumland";"1905420";3409;-0.58;3400;-0.41;1732;26;22;35;39;35;
2018;"Kirchengemeinden";"Wittgenstein";"19054";"KG Raumland";"1905420";3402;-0.21;3397;-0.09;1728;40;28;21;39;35;
2019;"Kirchengemeinden";"Wittgenstein";"19054";"KG Raumland";"1905420";3362;-1.18;3363;-1.00;1721;28;39;28;41;28;
2020;"Kirchengemeinden";"Wittgenstein";"19054";"KG Raumland";"1905420";3295;-1.99;3295;-2.02;1688;33;28;41;41;33;
2021;"Kirchengemeinden";"Wittgenstein";"19054";"KG Raumland";"1905420";3198;-2.94;3197;-2.97;1653;40;34;27;39;34;
2014;"Kirchengemeinden";"Wittgenstein";"19054";"KG Elsoff- und Edertal";"1905421";2556;;2556;;1293;23;28;34;4;13;
2015;"Kirchengemeinden";"Wittgenstein";"19054";"KG Elsoff- und Edertal";"1905421";2525;-1.21;2525;-1.21;1278;24;24;29;40;16;
2016;"Kirchengemeinden";"Wittgenstein";"19054";"KG Elsoff- und Edertal";"1905421";2484;-1.62;2473;-2.06;1250;21;23;25;8;21;
2017;"Kirchengemeinden";"Wittgenstein";"19054";"KG Elsoff- und Edertal";"1905421";2403;-3.26;2397;-3.07;1211;27;23;24;10;15;
2018;"Kirchengemeinden";"Wittgenstein";"19054";"KG Elsoff- und Edertal";"1905421";2370;-1.37;2367;-1.25;1204;21;26;23;5;22;
2019;"Kirchengemeinden";"Wittgenstein";"19054";"KG Elsoff- und Edertal";"1905421";2336;-1.43;2337;-1.27;1197;20;21;27;6;20;
2020;"Kirchengemeinden";"Wittgenstein";"19054";"KG Elsoff- und Edertal";"1905421";2279;-2.44;2279;-2.48;1151;27;19;21;7;16;
2021;"Kirchengemeinden";"Wittgenstein";"19054";"KG Elsoff- und Edertal";"1905421";2234;-1.97;2234;-1.97;1134;34;27;19;6;23;
2014;"Kirchengemeinden";"Wittgenstein";"19054";"KG Banfetal";"1905422";2282;;2282;;1129;20;25;33;0;18;
2015;"Kirchengemeinden";"Wittgenstein";"19054";"KG Banfetal";"1905422";2257;-1.10;2257;-1.10;1127;18;20;25;0;8;
2016;"Kirchengemeinden";"Wittgenstein";"19054";"KG Banfetal";"1905422";2215;-1.86;2205;-2.30;1093;25;16;19;0;17;
2017;"Kirchengemeinden";"Wittgenstein";"19054";"KG Banfetal";"1905422";2167;-2.17;2161;-2.00;1079;18;24;17;0;18;
2018;"Kirchengemeinden";"Wittgenstein";"19054";"KG Banfetal";"1905422";2144;-1.06;2141;-0.93;1065;25;18;25;0;13;
2019;"Kirchengemeinden";"Wittgenstein";"19054";"KG Banfetal";"1905422";2107;-1.73;2107;-1.59;1053;23;26;17;0;16;
2020;"Kirchengemeinden";"Wittgenstein";"19054";"KG Banfetal";"1905422";2063;-2.09;2063;-2.09;1028;19;23;26;0;11;
2021;"Kirchengemeinden";"Wittgenstein";"19054";"KG Banfetal";"1905422";2028;-1.70;2028;-1.70;1008;11;19;23;0;14;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Arnsberg";"1905501";5226;;5220;;2739;63;52;53;3;52;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Arnsberg";"1905501";5197;-0.55;5197;-0.44;2737;53;61;54;3;54;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Arnsberg";"1905501";5110;-1.67;5091;-2.04;2689;55;53;61;3;64;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Arnsberg";"1905501";5035;-1.47;5026;-1.28;2655;57;57;51;3;53;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Arnsberg";"1905501";4973;-1.23;4978;-0.96;2633;39;57;54;3;64;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Arnsberg";"1905501";4881;-1.85;4884;-1.89;2587;40;37;61;10;67;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Arnsberg";"1905501";4795;-1.76;4798;-1.76;2544;34;40;39;3;63;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Arnsberg";"1905501";4670;-2.61;4673;-2.61;2486;31;35;38;3;63;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Olsberg-Bestwig";"1905502";3717;;3713;;1924;42;33;28;5;46;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Olsberg-Bestwig";"1905502";3652;-1.75;3652;-1.64;1901;32;43;33;4;40;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Olsberg-Bestwig";"1905502";3649;-0.08;3636;-0.44;1894;30;31;42;5;38;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Olsberg-Bestwig";"1905502";3660;0.30;3653;0.47;1899;26;30;33;5;29;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Olsberg-Bestwig";"1905502";3549;-3.03;3553;-2.74;1859;21;28;30;4;44;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Olsberg-Bestwig";"1905502";3466;-2.34;3468;-2.39;1823;30;22;28;4;48;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Olsberg-Bestwig";"1905502";3417;-1.41;3417;-1.47;1805;34;32;22;4;45;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Olsberg-Bestwig";"1905502";3405;-0.35;3406;-0.32;1789;25;38;32;7;47;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Bad Sassendorf";"1905503";3633;;3629;;2068;34;20;37;54;35;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Bad Sassendorf";"1905503";3600;-0.91;3600;-0.80;2045;27;37;24;63;27;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Bad Sassendorf";"1905503";3556;-1.22;3543;-1.58;2024;29;28;38;71;24;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Bad Sassendorf";"1905503";3535;-0.59;3529;-0.40;2005;23;29;28;72;32;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Bad Sassendorf";"1905503";3497;-1.07;3501;-0.79;1986;23;26;34;74;30;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Bad Sassendorf";"1905503";3506;0.26;3508;0.20;1982;29;24;26;74;35;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Bad Sassendorf";"1905503";3478;-0.80;3478;-0.86;1976;28;29;24;72;38;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Bad Sassendorf";"1905503";3462;-0.46;3462;-0.46;1971;32;27;27;75;36;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Brilon";"1905505";4136;;4131;;2216;44;56;46;0;58;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Brilon";"1905505";4082;-1.31;4082;-1.19;2197;34;44;57;0;56;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Brilon";"1905505";4061;-0.51;4046;-0.88;2185;45;36;42;0;50;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Brilon";"1905505";4028;-0.81;4021;-0.62;2153;52;46;36;0;46;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Brilon";"1905505";3994;-0.84;3998;-0.57;2137;54;51;43;2;47;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Brilon";"1905505";3943;-1.28;3946;-1.30;2117;31;57;49;3;44;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Brilon";"1905505";3864;-2.00;3866;-2.03;2065;37;33;57;3;62;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Brilon";"1905505";3775;-2.30;3775;-2.35;2016;39;37;33;3;61;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Ense";"1905506";2057;;2055;;1109;29;37;35;5;28;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Ense";"1905506";2034;-1.12;2034;-1.02;1089;22;27;36;8;28;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Ense";"1905506";2005;-1.43;1998;-1.77;1091;23;22;25;10;35;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Ense";"1905506";2002;-0.15;1998;0.00;1081;25;23;20;7;29;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Ense";"1905506";1973;-1.45;1975;-1.15;1074;14;25;23;10;32;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Ense";"1905506";1963;-0.51;1964;-0.56;1076;20;14;24;7;28;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Ense";"1905506";1960;-0.15;1962;-0.10;1072;17;21;16;7;30;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Ense";"1905506";1919;-2.09;1919;-2.19;1047;18;18;21;7;38;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Erwitte";"1905507";4801;;4796;;2605;49;48;74;6;60;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Erwitte";"1905507";4752;-1.02;4752;-0.92;2572;78;50;52;6;65;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Erwitte";"1905507";4713;-0.82;4696;-1.18;2540;50;75;49;7;59;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Erwitte";"1905507";4607;-2.25;4599;-2.07;2511;50;48;76;5;49;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Erwitte";"1905507";4586;-0.46;4591;-0.17;2518;45;53;51;7;70;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Erwitte";"1905507";4529;-1.24;4532;-1.29;2479;49;47;52;7;75;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Erwitte";"1905507";4480;-1.08;4480;-1.15;2457;38;52;49;7;73;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Erwitte";"1905507";4413;-1.50;4412;-1.52;2421;43;35;50;6;65;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Geseke";"1905508";3382;;3378;;1834;39;40;47;0;37;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Geseke";"1905508";3391;0.27;3391;0.38;1830;36;40;44;0;55;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Geseke";"1905508";3383;-0.24;3371;-0.59;1820;39;37;40;0;58;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Geseke";"1905508";3394;0.33;3388;0.50;1821;43;43;39;0;45;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Geseke";"1905508";3388;-0.18;3391;0.09;1825;34;45;47;0;64;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Geseke";"1905508";3398;0.30;3400;0.27;1839;43;35;45;1;59;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Geseke";"1905508";3370;-0.82;3371;-0.85;1817;31;43;35;1;57;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Geseke";"1905508";3350;-0.59;3347;-0.71;1810;42;32;43;1;65;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Hüsten";"1905509";3689;;3685;;1970;38;40;41;21;45;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Hüsten";"1905509";3645;-1.19;3645;-1.09;1943;32;38;39;27;50;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Hüsten";"1905509";3586;-1.62;3573;-1.98;1912;36;32;39;29;42;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Hüsten";"1905509";3520;-1.84;3514;-1.65;1883;41;37;35;30;26;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Hüsten";"1905509";3461;-1.68;3465;-1.39;1860;38;41;37;21;47;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Hüsten";"1905509";3420;-1.18;3422;-1.24;1833;35;39;41;21;38;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Hüsten";"1905509";3385;-1.02;3387;-1.02;1814;36;39;36;20;56;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Hüsten";"1905509";3293;-2.72;3294;-2.75;1773;36;36;40;21;52;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lipperode";"1905511";1270;;1269;;681;14;17;13;86;15;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lipperode";"1905511";1277;0.55;1277;0.63;689;12;14;17;92;17;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lipperode";"1905511";1277;0.00;1272;-0.39;692;19;13;17;89;11;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lipperode";"1905511";1262;-1.17;1260;-0.94;673;15;19;13;94;9;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lipperode";"1905511";1236;-2.06;1237;-1.83;659;18;15;19;96;13;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lipperode";"1905511";1218;-1.46;1219;-1.46;653;17;18;14;100;15;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lipperode";"1905511";1194;-1.97;1194;-2.05;645;9;18;18;98;7;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lipperode";"1905511";1165;-2.43;1162;-2.68;631;8;12;18;102;11;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lippstadt";"1905512";13987;;13971;;7535;121;160;149;104;155;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lippstadt";"1905512";13769;-1.56;13769;-1.45;7442;148;128;166;105;148;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lippstadt";"1905512";13591;-1.29;13540;-1.66;7309;139;153;129;102;178;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lippstadt";"1905512";13423;-1.24;13398;-1.05;7232;121;144;156;92;151;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lippstadt";"1905512";13206;-1.62;13219;-1.34;7156;121;120;144;83;171;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lippstadt";"1905512";12906;-2.27;12914;-2.31;6994;105;123;116;83;165;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lippstadt";"1905512";12719;-1.45;12723;-1.48;6918;121;109;122;92;153;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Lippstadt";"1905512";12445;-2.15;12438;-2.24;6790;88;128;110;82;153;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Marsberg";"1905514";4140;;4135;;2209;47;38;52;0;42;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Marsberg";"1905514";4102;-0.92;4102;-0.80;2203;38;50;36;0;35;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Marsberg";"1905514";4093;-0.22;4078;-0.59;2206;46;39;51;0;53;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Marsberg";"1905514";4035;-1.42;4028;-1.23;2161;31;45;37;0;50;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Marsberg";"1905514";3996;-0.97;4000;-0.70;2133;32;32;46;1;51;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Marsberg";"1905514";3947;-1.23;3950;-1.25;2111;31;33;33;1;46;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Marsberg";"1905514";3910;-0.94;3909;-1.04;2091;28;33;35;1;46;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Marsberg";"1905514";3873;-0.95;3873;-0.92;2075;34;30;34;1;51;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Medebach";"1905515";1331;;1330;;745;12;16;15;3;21;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Medebach";"1905515";1361;2.25;1361;2.33;756;13;13;17;2;15;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Medebach";"1905515";1359;-0.15;1354;-0.51;750;13;15;13;2;25;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Medebach";"1905515";1369;0.74;1367;0.96;763;11;11;17;2;23;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Medebach";"1905515";1394;1.83;1395;2.05;770;15;10;11;2;14;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Medebach";"1905515";1385;-0.65;1386;-0.65;756;10;15;11;2;18;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Medebach";"1905515";1366;-1.37;1366;-1.44;744;9;11;16;2;22;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Medebach";"1905515";1341;-1.83;1341;-1.83;731;6;9;10;1;30;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meiningsen";"1905516";960;;959;;491;10;9;11;8;9;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meiningsen";"1905516";960;0.00;960;0.10;491;12;9;9;9;14;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meiningsen";"1905516";969;0.94;965;0.52;497;6;12;10;9;6;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meiningsen";"1905516";945;-2.48;943;-2.28;481;8;6;11;9;13;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meiningsen";"1905516";939;-0.63;940;-0.32;490;5;7;6;8;12;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meiningsen";"1905516";918;-2.24;919;-2.23;483;9;6;7;7;7;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meiningsen";"1905516";897;-2.29;897;-2.39;467;6;9;6;7;10;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meiningsen";"1905516";868;-3.23;868;-3.23;454;11;6;9;7;11;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meschede";"1905517";4058;;4054;;2192;45;45;30;0;32;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meschede";"1905517";4044;-0.34;4044;-0.25;2186;38;45;45;2;42;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meschede";"1905517";4020;-0.59;4005;-0.96;2170;28;37;45;2;52;
2017;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meschede";"1905517";3997;-0.57;3990;-0.37;2169;34;29;41;2;48;
2018;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meschede";"1905517";3903;-2.35;3907;-2.08;2133;37;36;28;2;48;
2019;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meschede";"1905517";3824;-2.02;3827;-2.05;2099;21;40;37;2;49;
2020;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meschede";"1905517";3763;-1.60;3763;-1.67;2049;33;22;39;2;40;
2021;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Meschede";"1905517";3620;-3.80;3620;-3.80;1981;28;32;23;2;39;
2014;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Möhne";"1905518";2033;;2031;;1070;19;22;21;1;31;
2015;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Möhne";"1905518";2021;-0.59;2021;-0.49;1067;20;21;20;2;20;
2016;"Kirchengemeinden";"Soest-Arnsberg";"19055";"KG Möhne";"1905518";1995;-1.29;1988;-1.63;1065;19;21;20;3;20;
